timestamp,predictors,identifier,optimizer,layers,activations,dropouts,dimensions,length,nodes,loss,binary_accuracy,time,epochs
2021-01-04 13:51:10.890739,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Manager - Win rate', 'Home: Pitcher - Win rate']",12641915258,rmsprop,[12],['selu'],[0],4,1,12,0.6907069087028503,0.5514586567878723,0.78,180
2021-01-04 13:54:30.075724,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Manager - Win rate', 'Home: Pitcher - Pitching performance']",15555970934,adam,"[4, 1]","['None', 'None']","[0, 0]",4,2,5,0.6931490898132324,0.5002025961875916,0.91,450
2021-01-04 13:56:28.616475,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Manager - Win rate', 'Visiting: Pitcher - Strikeouts per walk']",16512153224,adam,[1],['None'],[0],4,1,1,0.6907826066017151,0.5480145812034607,0.97,300
2021-01-04 14:01:22.085356,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Manager - Win rate', 'Visiting: Pitcher - Homeruns per game']",15813812721,adam,"[10, 2, 2]","['selu', 'None', 'None']","[0, 0, 1]",4,3,14,0.6912466883659363,0.5484197735786438,0.12,180
2021-01-04 14:05:01.368272,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Manager - Win rate', 'Visiting: Manager - Win rate']",13486936694,sgd,[9],['elu'],[0],4,1,9,0.6931439638137817,0.506077766418457,0.24,150
2021-01-04 14:08:38.241482,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Manager - Win rate', 'League Diffrence']",11593803522,sgd,[11],['None'],[0],4,1,11,0.6931431293487549,0.5074959397315979,0.91,420
2021-01-04 14:12:10.975277,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Manager - Win rate', 'Visiting: Team - Pythagorean expectation']",16894709034,rmsprop,[12],['None'],[0],4,1,12,0.6888955235481262,0.5437601208686829,0.98,360
2021-01-04 14:15:35.681864,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Manager - Win rate', 'Visiting: Pitching performance versus ratio']",18147154480,adam,[12],['None'],[8],4,1,12,0.6910660266876221,0.54923015832901,0.03,300
2021-01-04 14:19:08.923878,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Manager - Win rate', 'Home: Fielding performance versus ratio']",16680262256,adam,"[12, 1]","['elu', 'softplus']","[11, 0]",4,2,13,0.6931551694869995,0.5002025961875916,0.94,360
2021-01-04 14:23:20.302778,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Manager - Win rate', 'Home: Pitcher - Saves per game']",13845038774,adam,"[10, 5]","['None', 'None']","[0, 1]",4,2,15,0.690859854221344,0.5472041964530945,0.18,210
2021-01-04 14:26:21.556106,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Manager - Win rate', 'Home: Pitching performance versus ratio']",16712590916,adam,"[4, 1]","['elu', 'None']","[0, 0]",4,2,5,0.6907095313072205,0.5328201055526733,0.06,150
2021-01-04 14:30:08.071077,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Manager - Win rate', 'Visiting: Batting performance ratio']",15548303239,adam,"[4, 11]","['None', 'None']","[0, 0]",4,2,15,0.6910122632980347,0.5433549284934998,0.59,390
2021-01-04 14:33:36.597906,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Manager - Win rate', 'Visiting: Score ratio']",12336285080,adam,[13],['None'],[0],4,1,13,0.6909438371658325,0.5409238338470459,0.79,300
2021-01-04 14:36:59.421942,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Manager - Win rate', 'Visiting: Pitching performance ratio']",15852897242,adam,"[8, 1]","['None', 'None']","[0, 0]",4,2,9,0.6920908093452454,0.5457860827445984,0.51,150
2021-01-04 14:40:20.972073,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Manager - Win rate', 'Visiting: Pythagorean expectation ratio']",16858069886,adam,[14],['None'],[11],4,1,14,0.6911416053771973,0.5271474719047546,0.14,270
2021-01-04 14:44:07.049659,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Manager - Win rate', 'Home: Score versus ratio']",12845834498,adam,[3],['None'],[0],4,1,3,0.6905192136764526,0.5453808903694153,0.86,270
2021-01-04 14:47:36.604563,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Manager - Win rate', 'Home: Average BMI']",11587420684,rmsprop,[12],['None'],[10],4,1,12,0.691692590713501,0.5362641811370851,0.64,270
2021-01-04 14:51:13.107864,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Manager - Win rate', 'Home: Average age']",11647311599,adam,[10],['None'],[9],4,1,10,0.6927509307861328,0.52653968334198,0.3,240
2021-01-04 14:55:08.338375,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Manager - Win rate', 'Visiting: Win ratio']",12006781430,rmsprop,[11],['elu'],[0],4,1,11,0.6922614574432373,0.5305915474891663,0.86,150
2021-01-04 14:58:57.139110,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Manager - Win rate', 'Visiting: Pythagorean expectation versus ratio']",19342403066,rmsprop,[12],['None'],[0],4,1,12,0.6898359656333923,0.547406792640686,0.51,330
2021-01-04 15:02:22.663366,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Manager - Win rate', 'Home: Pythagorean expectation versus ratio']",17793611570,adam,[15],['None'],[13],4,1,15,0.6902905106544495,0.5403160452842712,0.5,330
2021-01-04 15:06:14.002314,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Manager - Win rate', 'Home: Win ratio']",11425362914,rmsprop,"[10, 1]","['selu', 'None']","[9, 0]",4,2,11,0.6913661360740662,0.5465964078903198,0.67,420
