timestamp,predictors,identifier,optimizer,layers,activations,dropouts,dimensions,length,nodes,loss,binary_accuracy,time,epochs
2021-01-11 08:09:52.067587,"['Visiting: Team - Pythagorean expectation', 'Home: Pitching performance ratio']",V02D464600617253,adam,"[1]","['None']","[0]",2,1,1,0.6920351982116699,0.5139999985694885,6.476785,20
2021-01-11 08:10:02.962790,"['Visiting: Team - Pythagorean expectation', 'Home: Pitching performance ratio']",V02D464600617253,adam,"[2]","['None']","[0]",2,1,2,0.695705235004425,0.503333330154419,6.647559,22
2021-01-11 08:10:13.994972,"['Visiting: Team - Pythagorean expectation', 'Home: Pitching performance ratio']",V02D464600617253,adam,"[3]","['None']","[0]",2,1,3,0.6989656090736389,0.5008000135421753,6.930663,23
2021-01-11 08:10:24.917727,"['Visiting: Team - Pythagorean expectation', 'Home: Pitching performance ratio']",V02D464600617253,adam,"[4]","['None']","[0]",2,1,4,0.695337176322937,0.5004000067710876,6.696442,22
2021-01-11 08:10:45.546631,"['Visiting: Team - Pythagorean expectation', 'Home: Pitching performance ratio']",V02D464600617253,adam,"[5]","['None']","[0]",2,1,5,0.6916095614433289,0.5193333625793457,16.795294,56
2021-01-11 08:10:56.923876,"['Visiting: Team - Pythagorean expectation', 'Home: Pitching performance ratio']",V02D464600617253,adam,"[6]","['None']","[0]",2,1,6,0.6935420632362366,0.5001333355903625,7.26972,24
2021-01-11 08:11:07.684970,"['Visiting: Team - Pythagorean expectation', 'Home: Pitching performance ratio']",V02D464600617253,adam,"[7]","['None']","[0]",2,1,7,0.6974892616271973,0.5072000026702881,6.810276,22
2021-01-11 08:11:18.538245,"['Visiting: Team - Pythagorean expectation', 'Home: Pitching performance ratio']",V02D464600617253,adam,"[8]","['None']","[0]",2,1,8,0.6932320594787598,0.5076000094413757,6.763441,21
2021-01-11 08:11:28.991323,"['Visiting: Team - Pythagorean expectation', 'Home: Pitching performance ratio']",V02D464600617253,adam,"[9]","['None']","[0]",2,1,9,0.7133755087852478,0.5016000270843506,6.416526,21
2021-01-11 08:11:40.651756,"['Visiting: Team - Pythagorean expectation', 'Home: Pitching performance ratio']",V02D464600617253,adam,"[10]","['None']","[0]",2,1,10,0.6939265727996826,0.5018666386604309,7.692596,24
