timestamp,predictors,identifier,optimizer,layers,activations,dropouts,dimensions,length,nodes,loss,binary_accuracy,time,epochs
2021-01-11 09:32:02.780187,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Pitcher - Homeruns per game', 'Home: Pitcher - Win rate', 'Visiting: Average BMI', 'Visiting: Pitcher - Strikeouts per walk', 'Visiting: Pitching performance versus ratio', 'Home: Pitcher - ERA', 'Home: Fielding performance versus ratio']",H09D158035751992,adam,"[1]","['None']","[0]",9,1,1,0.6907408833503723,0.5302666425704956,3.188736,20
2021-01-11 09:32:08.144789,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Pitcher - Homeruns per game', 'Home: Pitcher - Win rate', 'Visiting: Average BMI', 'Visiting: Pitcher - Strikeouts per walk', 'Visiting: Pitching performance versus ratio', 'Home: Pitcher - ERA', 'Home: Fielding performance versus ratio']",H09D158035751992,adam,"[2]","['None']","[0]",9,1,2,0.6927822828292847,0.5108000040054321,3.420935,22
2021-01-11 09:32:14.110908,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Pitcher - Homeruns per game', 'Home: Pitcher - Win rate', 'Visiting: Average BMI', 'Visiting: Pitcher - Strikeouts per walk', 'Visiting: Pitching performance versus ratio', 'Home: Pitcher - ERA', 'Home: Fielding performance versus ratio']",H09D158035751992,adam,"[3]","['None']","[0]",9,1,3,0.691108226776123,0.5241333246231079,3.949388,24
2021-01-11 09:32:20.161099,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Pitcher - Homeruns per game', 'Home: Pitcher - Win rate', 'Visiting: Average BMI', 'Visiting: Pitcher - Strikeouts per walk', 'Visiting: Pitching performance versus ratio', 'Home: Pitcher - ERA', 'Home: Fielding performance versus ratio']",H09D158035751992,adam,"[4]","['None']","[0]",9,1,4,0.6964100003242493,0.5101333260536194,4.054479,26
2021-01-11 09:32:26.463505,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Pitcher - Homeruns per game', 'Home: Pitcher - Win rate', 'Visiting: Average BMI', 'Visiting: Pitcher - Strikeouts per walk', 'Visiting: Pitching performance versus ratio', 'Home: Pitcher - ERA', 'Home: Fielding performance versus ratio']",H09D158035751992,adam,"[5]","['None']","[0]",9,1,5,0.6909189820289612,0.5303999781608582,4.519878,28
2021-01-11 09:32:32.185415,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Pitcher - Homeruns per game', 'Home: Pitcher - Win rate', 'Visiting: Average BMI', 'Visiting: Pitcher - Strikeouts per walk', 'Visiting: Pitching performance versus ratio', 'Home: Pitcher - ERA', 'Home: Fielding performance versus ratio']",H09D158035751992,adam,"[6]","['None']","[0]",9,1,6,0.6942188739776611,0.5002666711807251,3.874324,24
2021-01-11 09:32:37.830258,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Pitcher - Homeruns per game', 'Home: Pitcher - Win rate', 'Visiting: Average BMI', 'Visiting: Pitcher - Strikeouts per walk', 'Visiting: Pitching performance versus ratio', 'Home: Pitcher - ERA', 'Home: Fielding performance versus ratio']",H09D158035751992,adam,"[7]","['None']","[0]",9,1,7,0.6955438852310181,0.5001333355903625,3.984418,24
2021-01-11 09:32:43.529147,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Pitcher - Homeruns per game', 'Home: Pitcher - Win rate', 'Visiting: Average BMI', 'Visiting: Pitcher - Strikeouts per walk', 'Visiting: Pitching performance versus ratio', 'Home: Pitcher - ERA', 'Home: Fielding performance versus ratio']",H09D158035751992,adam,"[8]","['None']","[0]",9,1,8,0.7035518884658813,0.5001333355903625,3.902347,23
2021-01-11 09:32:49.245051,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Pitcher - Homeruns per game', 'Home: Pitcher - Win rate', 'Visiting: Average BMI', 'Visiting: Pitcher - Strikeouts per walk', 'Visiting: Pitching performance versus ratio', 'Home: Pitcher - ERA', 'Home: Fielding performance versus ratio']",H09D158035751992,adam,"[9]","['None']","[0]",9,1,9,0.6956024765968323,0.5001333355903625,3.865316,24
2021-01-11 09:32:54.882888,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Pitcher - Homeruns per game', 'Home: Pitcher - Win rate', 'Visiting: Average BMI', 'Visiting: Pitcher - Strikeouts per walk', 'Visiting: Pitching performance versus ratio', 'Home: Pitcher - ERA', 'Home: Fielding performance versus ratio']",H09D158035751992,adam,"[10]","['None']","[0]",9,1,10,0.6952798962593079,0.501466691493988,3.658139,23
