timestamp,predictors,identifier,optimizer,layers,activations,dropouts,dimensions,length,nodes,loss,binary_accuracy,time,epochs
2021-01-11 08:18:19.342411,"['Visiting: Pythagorean expectation versus ratio', 'Home: Win ratio']",V02D492154142284,adam,"[1]","['None']","[0]",2,1,1,0.6925868391990662,0.5121333599090576,6.287712,20
2021-01-11 08:18:32.164419,"['Visiting: Pythagorean expectation versus ratio', 'Home: Win ratio']",V02D492154142284,adam,"[2]","['None']","[0]",2,1,2,0.692578911781311,0.5089333057403564,9.025682,29
2021-01-11 08:18:47.223588,"['Visiting: Pythagorean expectation versus ratio', 'Home: Win ratio']",V02D492154142284,adam,"[3]","['None']","[0]",2,1,3,0.6930073499679565,0.5063999891281128,11.07169,38
2021-01-11 08:19:12.603063,"['Visiting: Pythagorean expectation versus ratio', 'Home: Win ratio']",V02D492154142284,adam,"[4]","['None']","[0]",2,1,4,0.693588137626648,0.5091999769210815,14.502634,47
